State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`18,`300,District - Kokrajhar,`80,`000,`0000,Security and investigation activities,20,20,0,18,18,0,2,2,0,4,4,0,4,4,0,0,0,0
`18,`300,District - Kokrajhar,`80,`801,`0000,Private security activities,14,14,0,12,12,0,2,2,0,4,4,0,4,4,0,0,0,0
`18,`300,District - Kokrajhar,`80,`801,`8010,Private security activities,14,14,0,12,12,0,2,2,0,4,4,0,4,4,0,0,0,0
`18,`300,District - Kokrajhar,`80,`802,`0000,Security systems service activities,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`80,`802,`8020,Security systems service activities,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`82,`000,`0000,"Office administrative, office support and other business support activities",548,494,54,344,322,22,204,172,32,90,80,10,62,60,2,28,20,8
`18,`300,District - Kokrajhar,`82,`821,`0000,Office administrative and support activities,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`82,`821,`8219,"Photocopying, document preparation and other specialized office",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`82,`822,`0000,Activities of call centres,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`82,`822,`8220,Activities of call centres,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`82,`829,`0000,Business support service activities n.e.c.,540,486,54,336,314,22,204,172,32,90,80,10,62,60,2,28,20,8
`18,`300,District - Kokrajhar,`82,`829,`8299,Other business support service activities n.e.c.,540,486,54,336,314,22,204,172,32,90,80,10,62,60,2,28,20,8
`18,`300,District - Kokrajhar,`84,`000,`0000,Public administration and defence; compulsory social security,2800,2450,350,2170,1946,224,630,504,126,220,178,42,192,164,28,28,14,14
`18,`300,District - Kokrajhar,`84,`841,`0000,Administration of the State and the economic and social policy of the,1496,1230,266,1044,886,158,452,344,108,108,76,32,92,72,20,16,4,12
`18,`300,District - Kokrajhar,`84,`841,`8411,General public administration activities,1496,1230,266,1044,886,158,452,344,108,108,76,32,92,72,20,16,4,12
`18,`300,District - Kokrajhar,`84,`842,`0000,Provision of services to the community as a whole,820,774,46,740,700,40,80,74,6,68,60,8,60,54,6,8,6,2
`18,`300,District - Kokrajhar,`84,`842,`8421,Foreign affairs,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`84,`842,`8422,Defence activities,772,726,46,692,652,40,80,74,6,68,60,8,60,54,6,8,6,2
`18,`300,District - Kokrajhar,`84,`842,`8423,Public order and safety activities,44,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`84,`843,`0000,Compulsory social security activities,484,446,38,386,360,26,98,86,12,44,42,2,40,38,2,4,4,0
`18,`300,District - Kokrajhar,`84,`843,`8430,Compulsory social security activities,484,446,38,386,360,26,98,86,12,44,42,2,40,38,2,4,4,0
`18,`300,District - Kokrajhar,`85,`000,`0000,Education,3690,2686,1004,3032,2362,670,658,324,334,278,166,112,250,154,96,28,12,16
`18,`300,District - Kokrajhar,`85,`851,`0000,Primary education,1894,1334,560,1610,1206,404,284,128,156,132,80,52,120,80,40,12,0,12
`18,`300,District - Kokrajhar,`85,`851,`8510,Primary education,1894,1334,560,1610,1206,404,284,128,156,132,80,52,120,80,40,12,0,12
`18,`300,District - Kokrajhar,`85,`852,`0000,Secondary education,1332,1002,330,1074,870,204,258,132,126,92,52,40,84,46,38,8,6,2
`18,`300,District - Kokrajhar,`85,`852,`8521,General secondary education,1328,998,330,1070,866,204,258,132,126,92,52,40,84,46,38,8,6,2
`18,`300,District - Kokrajhar,`85,`852,`8522,Technical and vocational secondary education,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`85,`853,`0000,Higher education,218,162,56,152,122,30,66,40,26,6,4,2,2,0,2,4,4,0
`18,`300,District - Kokrajhar,`85,`853,`8530,Higher education,218,162,56,152,122,30,66,40,26,6,4,2,2,0,2,4,4,0
`18,`300,District - Kokrajhar,`85,`854,`0000,Other education,98,70,28,80,62,18,18,8,10,40,26,14,38,24,14,2,2,0
`18,`300,District - Kokrajhar,`85,`854,`8549,Other education n.e.c.,98,70,28,80,62,18,18,8,10,40,26,14,38,24,14,2,2,0
`18,`300,District - Kokrajhar,`85,`855,`0000,Educational support services,148,118,30,116,102,14,32,16,16,8,4,4,6,4,2,2,0,2
`18,`300,District - Kokrajhar,`85,`855,`8550,Educational support services,148,118,30,116,102,14,32,16,16,8,4,4,6,4,2,2,0,2
`18,`300,District - Kokrajhar,`86,`000,`0000,Human health activities,1344,346,998,1084,238,846,260,108,152,132,26,106,122,24,98,10,2,8
`18,`300,District - Kokrajhar,`86,`861,`0000,Hospital activities,624,264,360,486,194,292,138,70,68,50,16,34,50,16,34,0,0,0
`18,`300,District - Kokrajhar,`86,`861,`8610,Hospital activities,624,264,360,486,194,292,138,70,68,50,16,34,50,16,34,0,0,0
`18,`300,District - Kokrajhar,`86,`862,`0000,Medical and dental practice activities,20,14,6,10,6,4,10,8,2,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`86,`862,`8620,Medical and dental practice activities,20,14,6,10,6,4,10,8,2,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`86,`869,`0000,Other human health activities,700,68,632,588,38,550,112,30,82,82,10,72,72,8,64,10,2,8
`18,`300,District - Kokrajhar,`86,`869,`8690,Other human health activities,700,68,632,588,38,550,112,30,82,82,10,72,72,8,64,10,2,8
`18,`300,District - Kokrajhar,`88,`000,`0000,Social work activities without accommodation,254,66,188,214,44,170,40,22,18,54,16,38,50,16,34,4,0,4
`18,`300,District - Kokrajhar,`88,`881,`0000,Social work activities without accommodation for the elderly and disabled,12,10,2,6,4,2,6,6,0,6,4,2,6,4,2,0,0,0
`18,`300,District - Kokrajhar,`88,`881,`8810,Social work activities without accommodation for the elderly and,12,10,2,6,4,2,6,6,0,6,4,2,6,4,2,0,0,0
`18,`300,District - Kokrajhar,`88,`889,`0000,Other social work activities without accommodation n.e.c.,242,56,186,208,40,168,34,16,18,48,12,36,44,12,32,4,0,4
`18,`300,District - Kokrajhar,`88,`889,`8890,Other social work activities without accommodation n.e.c.,242,56,186,208,40,168,34,16,18,48,12,36,44,12,32,4,0,4
`18,`300,District - Kokrajhar,`90,`000,`0000,"Creative, arts and entertainment activities",14,14,0,10,10,0,4,4,0,4,2,2,4,2,2,0,0,0
`18,`300,District - Kokrajhar,`90,`900,`0000,"Creative, arts and entertainment activities",14,14,0,10,10,0,4,4,0,4,2,2,4,2,2,0,0,0
`18,`300,District - Kokrajhar,`90,`900,`9000,"Dramatic arts, music and other arts activities",14,14,0,10,10,0,4,4,0,4,2,2,4,2,2,0,0,0
`18,`300,District - Kokrajhar,`91,`000,`0000,"Libraries, archives, museums and other cultural activities",12,8,4,10,8,2,2,0,2,4,2,2,2,0,2,2,2,0
`18,`300,District - Kokrajhar,`91,`910,`0000,"Libraries, archives, museums and other cultural activities",12,8,4,10,8,2,2,0,2,4,2,2,2,0,2,2,2,0
`18,`300,District - Kokrajhar,`91,`910,`9101,Library and archives activities,10,6,4,8,6,2,2,0,2,4,2,2,2,0,2,2,2,0
`18,`300,District - Kokrajhar,`91,`910,`9102,Museums activities and operation of historical sites and buildings,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`92,`000,`0000,Gambling and betting activities,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`300,District - Kokrajhar,`92,`920,`0000,Gambling and betting activities,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`300,District - Kokrajhar,`92,`920,`9200,Gambling and betting activities,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`300,District - Kokrajhar,`93,`000,`0000,Sports activities and amusement and recreation activities,16,14,2,4,4,0,12,10,2,8,4,4,6,4,2,2,0,2
`18,`300,District - Kokrajhar,`93,`931,`0000,Sports activities,10,8,2,2,2,0,8,6,2,6,2,4,4,2,2,2,0,2
`18,`300,District - Kokrajhar,`93,`931,`9311,Operation of sports facilities,2,2,0,0,0,0,2,2,0,2,0,2,0,0,0,2,0,2
`18,`300,District - Kokrajhar,`93,`931,`9312,Activities of sports clubs,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`300,District - Kokrajhar,`93,`931,`9319,Other sports activities,8,6,2,2,2,0,6,4,2,2,0,2,2,0,2,0,0,0
`18,`300,District - Kokrajhar,`93,`932,`0000,Other amusement and recreation activities,6,6,0,2,2,0,4,4,0,2,2,0,2,2,0,0,0,0
`18,`300,District - Kokrajhar,`93,`932,`9329,Other amusement and recreation activities n.e.c.,6,6,0,2,2,0,4,4,0,2,2,0,2,2,0,0,0,0
`18,`300,District - Kokrajhar,`94,`000,`0000,Activities of membership organizations,126,118,8,122,116,6,4,2,2,14,12,2,14,12,2,0,0,0
`18,`300,District - Kokrajhar,`94,`942,`0000,Activities of trade unions,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`94,`942,`9420,Activities of trade unions,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`94,`949,`0000,Activities of other membership organizations,124,118,6,120,116,4,4,2,2,14,12,2,14,12,2,0,0,0
`18,`300,District - Kokrajhar,`94,`949,`9491,Activities of religious organizations,64,60,4,62,58,4,2,2,0,10,8,2,10,8,2,0,0,0
`18,`300,District - Kokrajhar,`94,`949,`9492,Activities of political organizations,56,54,2,54,54,0,2,0,2,4,4,0,4,4,0,0,0,0
`18,`300,District - Kokrajhar,`94,`949,`9499,Activities of other membership organizations n.e.c.,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`95,`000,`0000,Repair of computers and personal and household goods,34,34,0,32,32,0,2,2,0,6,6,0,4,4,0,2,2,0
`18,`300,District - Kokrajhar,`95,`952,`0000,Repair of personal and household goods,34,34,0,32,32,0,2,2,0,6,6,0,4,4,0,2,2,0
`18,`300,District - Kokrajhar,`95,`952,`9521,Repair of consumer electronics,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`95,`952,`9522,Repair of household appliances and home and garden equipment,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`95,`952,`9523,Repair of footwear and leather goods,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`95,`952,`9529,"Repair of personal and household goods, n.e.c.",28,28,0,26,26,0,2,2,0,6,6,0,4,4,0,2,2,0
`18,`300,District - Kokrajhar,`96,`000,`0000,Other personal service activities,142,94,48,130,88,42,12,6,6,14,10,4,14,10,4,0,0,0
`18,`300,District - Kokrajhar,`96,`960,`0000,Other personal service activities,142,94,48,130,88,42,12,6,6,14,10,4,14,10,4,0,0,0
`18,`300,District - Kokrajhar,`96,`960,`9601,Washing and (dry-) cleaning of textile and fur products,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`300,District - Kokrajhar,`96,`960,`9602,Hairdressing and other beauty treatment,22,16,6,18,16,2,4,0,4,4,2,2,4,2,2,0,0,0
`18,`300,District - Kokrajhar,`96,`960,`9609,Other personal service activities n.e.c.,116,74,42,108,68,40,8,6,2,10,8,2,10,8,2,0,0,0
`18,`300,District - Kokrajhar,`97,`000,`0000,Activities of households as employers of domestic personnel,74,24,50,56,22,34,18,2,16,72,12,60,66,12,54,6,0,6
`18,`300,District - Kokrajhar,`97,`970,`0000,Activities of households as employers of domestic personnel,74,24,50,56,22,34,18,2,16,72,12,60,66,12,54,6,0,6
`18,`300,District - Kokrajhar,`97,`970,`9700,Activities of households as employers of domestic personnel,74,24,50,56,22,34,18,2,16,72,12,60,66,12,54,6,0,6
`18,`300,District - Kokrajhar,`99,`000,`0000,Activities of extraterritorial organizations and bodies,5138,1752,3386,4740,1642,3098,398,110,288,5700,1738,3962,5180,1566,3614,520,172,348
`18,`300,District - Kokrajhar,`99,`991,`0000,Blank,1512,774,738,1400,736,664,112,38,74,2740,1232,1508,2558,1160,1398,182,72,110
`18,`300,District - Kokrajhar,`99,`991,`9910,Blank,1512,774,738,1400,736,664,112,38,74,2740,1232,1508,2558,1160,1398,182,72,110
`18,`300,District - Kokrajhar,`99,`992,`0000,Incomplete description/ Wrongly Classifed,3626,978,2648,3340,906,2434,286,72,214,2960,506,2454,2622,406,2216,338,100,238
`18,`300,District - Kokrajhar,`99,`992,`9920,Incomplete description/ Wrongly Classifed,3626,978,2648,3340,906,2434,286,72,214,2960,506,2454,2622,406,2216,338,100,238
`18,`301,District - Dhubri,`00,`000,`0000,Total,1328,916,412,1080,714,366,248,202,46,454,164,290,424,150,274,30,14,16
`18,`301,District - Dhubri,`01,`000,`0000,"Crop and animal production, hunting and related service activities",94,54,40,88,50,38,6,4,2,62,6,56,62,6,56,0,0,0
`18,`301,District - Dhubri,`01,`011,`0000,Growing of non-perennial crops,6,4,2,6,4,2,0,0,0,16,4,12,16,4,12,0,0,0
`18,`301,District - Dhubri,`01,`011,`0112,Growing of rice,6,4,2,6,4,2,0,0,0,14,4,10,14,4,10,0,0,0
`18,`301,District - Dhubri,`01,`011,`0113,"Growing of vegetables and melons, roots and tubers",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`301,District - Dhubri,`01,`012,`0000,Growing of perennial crops,58,34,24,58,34,24,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`01,`012,`0125,Growing of other tree and bush fruits and nuts,18,6,12,18,6,12,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`01,`012,`0127,Growing of beverage crops,14,12,2,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`01,`012,`0129,Growing of other perennial crops,26,16,10,26,16,10,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`01,`014,`0000,Animal production,22,12,10,20,10,10,2,2,0,32,0,32,32,0,32,0,0,0
`18,`301,District - Dhubri,`01,`014,`0141,Raising of cattle and buffaloes,6,6,0,6,6,0,0,0,0,6,0,6,6,0,6,0,0,0
`18,`301,District - Dhubri,`01,`014,`0144,Raising of sheep and goats,2,0,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0
`18,`301,District - Dhubri,`01,`014,`0145,Raising of swine/pigs,4,2,2,4,2,2,0,0,0,10,0,10,10,0,10,0,0,0
`18,`301,District - Dhubri,`01,`014,`0146,Raising of poultry,6,0,6,6,0,6,0,0,0,14,0,14,14,0,14,0,0,0
`18,`301,District - Dhubri,`01,`014,`0149,Raising of other animals,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`01,`015,`0000,Mixed farming,2,0,2,2,0,2,0,0,0,6,0,6,6,0,6,0,0,0
`18,`301,District - Dhubri,`01,`015,`0150,Mixed farming,2,0,2,2,0,2,0,0,0,6,0,6,6,0,6,0,0,0
`18,`301,District - Dhubri,`01,`016,`0000,Support activities to agriculture and post-harvest crop activities,6,4,2,2,2,0,4,2,2,8,2,6,8,2,6,0,0,0
`18,`301,District - Dhubri,`01,`016,`0161,Support activities for crop production,4,4,0,2,2,0,2,2,0,8,2,6,8,2,6,0,0,0
`18,`301,District - Dhubri,`01,`016,`0163,Post-harvest crop activities,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`02,`000,`0000,Forestry and logging,16,16,0,12,12,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`02,`022,`0000,Logging,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`02,`022,`0220,Logging,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`02,`024,`0000,Support services to forestry,6,6,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`02,`024,`0240,Support services to forestry,6,6,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`03,`000,`0000,Fishing and aquaculture,0,0,0,0,0,0,0,0,0,6,4,2,6,4,2,0,0,0
`18,`301,District - Dhubri,`03,`031,`0000,Fishing,0,0,0,0,0,0,0,0,0,6,4,2,6,4,2,0,0,0
`18,`301,District - Dhubri,`03,`031,`0311,Marine fishing,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`301,District - Dhubri,`03,`031,`0312,Freash water fishing,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0
`18,`301,District - Dhubri,`05,`000,`0000,Mining of coal and lignite,12,10,2,12,10,2,0,0,0,6,6,0,6,6,0,0,0,0
`18,`301,District - Dhubri,`05,`051,`0000,Mining of hard coal,12,10,2,12,10,2,0,0,0,6,6,0,6,6,0,0,0,0
`18,`301,District - Dhubri,`05,`051,`0510,Mining of hard coal,12,10,2,12,10,2,0,0,0,6,6,0,6,6,0,0,0,0
`18,`301,District - Dhubri,`08,`000,`0000,Other mining and quarrying,130,68,62,130,68,62,0,0,0,84,32,52,84,32,52,0,0,0
`18,`301,District - Dhubri,`08,`081,`0000,"Quarrying of stone, sand and clay",104,56,48,104,56,48,0,0,0,80,32,48,80,32,48,0,0,0
`18,`301,District - Dhubri,`08,`081,`0810,"Quarrying of stone, sand and clay",104,56,48,104,56,48,0,0,0,80,32,48,80,32,48,0,0,0
`18,`301,District - Dhubri,`08,`089,`0000,Mining and quarrying n.e.c.,26,12,14,26,12,14,0,0,0,4,0,4,4,0,4,0,0,0
`18,`301,District - Dhubri,`08,`089,`0899,Other mining and quarrying n.e.c.,26,12,14,26,12,14,0,0,0,4,0,4,4,0,4,0,0,0
`18,`301,District - Dhubri,`10,`000,`0000,Manufacture of food products,22,6,16,20,6,14,2,0,2,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`101,`0000,Processing and preserving of meat,12,0,12,10,0,10,2,0,2,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`101,`1010,Processing and preserving of meat,12,0,12,10,0,10,2,0,2,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`102,`0000,"Processing and preserving of fish, crustaceans and molluscs",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`102,`1020,"Processing and preserving of fish, crustaceans and molluscs and",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`105,`0000,Manufacture of dairy products,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`105,`1050,Manufacture of dairy products,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`106,`0000,"Manufacture of grain mill products, starches and starch products",2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`106,`1061,Manufacture of grain mill products,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`107,`0000,Manufacture of other food products,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`107,`1073,"Manufacture of cocoa, chocolate and sugar confectionery",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`10,`107,`1079,Manufacture of other food products n.e.c.,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`13,`000,`0000,Manufacture of textiles,124,16,108,124,16,108,0,0,0,94,0,94,92,0,92,2,0,2
`18,`301,District - Dhubri,`13,`131,`0000,"Spinning, weaving and finishing of textiles",124,16,108,124,16,108,0,0,0,94,0,94,92,0,92,2,0,2
`18,`301,District - Dhubri,`13,`131,`1311,Preparation and spinning of textile fibres,26,14,12,26,14,12,0,0,0,4,0,4,2,0,2,2,0,2
`18,`301,District - Dhubri,`13,`131,`1312,Weaving of textiles,98,2,96,98,2,96,0,0,0,88,0,88,88,0,88,0,0,0
`18,`301,District - Dhubri,`13,`131,`1313,Finishing of textiles,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`301,District - Dhubri,`14,`000,`0000,Manufacture of wearing apparel,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`14,`141,`0000,"Manufacture of wearing apparel, except fur apparel",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`14,`141,`1410,"Manufacture of wearing apparel, except fur apparel",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`16,`000,`0000,"Manufacture of wood and products of wood and cork, except furniture;",8,6,2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`16,`162,`0000,"Manufacture of products of wood, cork, straw and plaiting materials",8,6,2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`16,`162,`1623,Manufacture of wooden containers,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`16,`162,`1629,"Manufacture of other products of wood; manufacture of articles of cork,",6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`18,`000,`0000,Printing and reproduction of recorded media,4,4,0,4,4,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`301,District - Dhubri,`18,`181,`0000,Printing and service activities related to printing,4,4,0,4,4,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`301,District - Dhubri,`18,`181,`1811,Printing,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`301,District - Dhubri,`18,`181,`1812,Service activities related to printing,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`22,`000,`0000,Manufacture of rubber and plastics products,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`22,`221,`0000,Manufacture of rubber products,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`22,`221,`2219,Manufacture of other rubber products,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`23,`000,`0000,Manufacture of other non-metallic mineral products,24,14,10,24,14,10,0,0,0,18,8,10,18,8,10,0,0,0
`18,`301,District - Dhubri,`23,`239,`0000,Manufacture of non-metallic mineral products n.e.c.,24,14,10,24,14,10,0,0,0,18,8,10,18,8,10,0,0,0
`18,`301,District - Dhubri,`23,`239,`2392,Manufacture of clay building materials,24,14,10,24,14,10,0,0,0,18,8,10,18,8,10,0,0,0
`18,`301,District - Dhubri,`25,`000,`0000,"Manufacture of fabricated metal products, except machinery and equipment",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`25,`259,`0000,Manufacture of other fabricated metal products; metalworking service,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`25,`259,`2593,"Manufacture of cutlery, hand tools and general hardware",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`30,`000,`0000,Manufacture of other transport equipment,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`30,`309,`0000,Manufacture of transport equipment n.e.c.,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`30,`309,`3099,Manufacture of other transport equipment n.e.c.,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`31,`000,`0000,Manufacture of furniture,6,6,0,6,6,0,0,0,0,6,6,0,6,6,0,0,0,0
`18,`301,District - Dhubri,`31,`310,`0000,Manufacture of furniture,6,6,0,6,6,0,0,0,0,6,6,0,6,6,0,0,0,0
`18,`301,District - Dhubri,`31,`310,`3100,Manufacture of furniture,6,6,0,6,6,0,0,0,0,6,6,0,6,6,0,0,0,0
`18,`301,District - Dhubri,`32,`000,`0000,Other manufacturing,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`301,District - Dhubri,`32,`329,`0000,Other manufacturing n.e.c.,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`301,District - Dhubri,`32,`329,`3290,Other manufacturing n.e.c.,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`301,District - Dhubri,`35,`000,`0000,"Electricity, gas, steam and air conditioning supply",14,14,0,10,10,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`301,District - Dhubri,`35,`351,`0000,"Electric power generation, transmission and distribution",14,14,0,10,10,0,4,4,0,0,0,0,0,0,0,0,0,0
